개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,축산물가공업구분명,축산업무구분명,축산일련번호,최종수정시점
5680000,463000000220050001,2005-03-10,,폐업,2009-07-10,,,,0,343-820,,효동농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 송악읍 틀모시로 ***-**,폐업,0002,03,0413559199,,,충청남도 당진시 송악읍 기지시리 **-* ,종계업,종축업,21,2009-07-20 16:41:14
5680000,463000000220050002,2005-02-23,,폐업,2021-08-27,,,,0,,31751,애환종계장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 우강면 세류골길 ***-**,폐업,0002,03,,180046.195368305    ,370476.884973766    ,"충청남도 당진시 우강면 세류리 ***-** , ***-*, ***-**, ***-**, ***-** ",종계업,종축업,220,2022-01-11 15:13:05
5680000,463000000220050005,2005-07-13,,폐업,2019-06-26,,,,0,,31743,수훈농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 신평면 샛터로 ***-*,폐업,0002,03,,182370.847053964    ,377694.53589117     ,"충청남도 당진시 신평면 부수리 ***-* ,***-**,***-**,***-**,***-** ",종계업,종축업,454,2019-06-26 15:14:45
5680000,463000000220070001,2007-04-05,,폐업,2014-07-21,,,,0,343-814,,대흥농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청남도 당진시 신평면 부수리 *** ,종계업,종축업,857,2014-07-21 16:44:22
5680000,463000000220070002,2007-06-28,,폐업,2022-11-07,,,,0,343-822,,서해농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 송악읍 사둘구지길 **,폐업,0002,03,,174897.71512593     ,382462.002843506    ,충청남도 당진시 송악읍 정곡리 **-* ,종계업,종축업,877,2022-11-08 09:35:46
5680000,463000000220070003,2007-09-05,,폐업,2025-02-11,,,,0,343-894,,당진종계장,종계업,I,L00,2025-12-15 16:15:28,충청남도 당진시 순성면 가화로 ***,폐업,0002,03,,177414.604718632    ,369732.149876464    ,충청남도 당진시 순성면 본리 **-* ,종계업,종축업,885,2025-02-11 17:46:13
5680000,463000000220070004,2007-09-20,,폐업,2013-07-18,,,,0,343-906,,합덕농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,176563.235628685    ,367153.008665688    ,충청남도 당진시 합덕읍 석우리 **-* ,종계업,종축업,889,2013-07-18 10:52:56
5680000,463000000220080003,2008-08-20,,폐업,2017-12-12,,,,0,343-872,,유일축산,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 대호지면 자모산로 ***-*,폐업,0002,03,,158027.53196081     ,373087.219457144    ,충청남도 당진시 대호지면 마중리 *-* ,종계업,종축업,1194,2017-12-12 17:28:48
5680000,463000000220080004,2008-10-07,,폐업,2019-01-11,,,,0,343-902,31815,농업회사법인조인(주)합덕지점,종계업,I,L00,2025-12-15 16:15:28,충청남도 당진시 합덕읍 내동로 ***-**,폐업,0002,03,,,,충청남도 당진시 합덕읍 대전리 산 ** ,종계업,종축업,1207,2022-11-17 13:19:40
5680000,463000000220100001,2010-11-09,,폐업,2023-04-28,,,,0,343-822,,십년농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 송악읍 사둘구지길 **,폐업,0002,03,,174767.890263623    ,382288.698594744    ,충청남도 당진시 송악읍 정곡리 **-* ,종계업,종축업,1425,2023-04-28 13:16:37
5680000,463000000220110002,2011-11-04,,폐업,2021-12-28,,,,,,,대운농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청남도 당진시 구룡동 *** 외 **필지 ,종계업,종축업,1510,2021-12-28 16:24:00
5680000,568000000220120001,2012-09-03,,폐업,2025-08-04,,,,,,31790,바른농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 고대면 유래길 ***-*,폐업,0002,03,,,,"충청남도 당진시 고대면 당진포리 **** ****, ****, ****, ****, ****, **** ",종계업,종축업,1550,2025-08-04 15:27:57
5680000,568000000220140001,2014-07-22,,폐업,2019-01-29,,,,,343-814,,대흥농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청남도 당진시 신평면 부수리 *** ,종계업,종축업,2004,2019-01-29 17:30:11
5680000,568000000220160001,2016-12-15,,폐업,2017-12-12,,,,,,31799,우리농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 정미면 수시미길 **-*** (양계장),폐업,0002,03,,159683.502282491    ,374756.302570447    ,충청남도 당진시 정미면 승산리 ***-* ,종계업,종축업,2095,2017-12-12 17:31:16
5680000,568000000220170001,2017-03-17,,폐업,2017-12-06,,,,,,31806,수훈2농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 면천면 갈밭*길 **-**,폐업,0002,03,,174185.829337792    ,368190.829559132    ,"충청남도 당진시 면천면 문봉리 ***-** ***-**, ***-** ",종계업,종축업,2116,2017-12-06 13:58:57
5680000,568000000220170002,2017-12-06,,폐업,2019-03-29,,,,,,31806,수훈2농장,종계업,I,L00,2025-12-15 16:15:28,충청남도 당진시 면천면 갈밭*길 **-**,폐업,0002,03,,174185.829337792    ,368190.829559132    ,"충청남도 당진시 면천면 문봉리 ***-** ,***-**, ***-** ",종계업,종축업,2149,2019-03-29 13:29:05
5680000,568000000220190001,2019-01-29,,폐업,2021-02-03,,,,,,,부수리농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,"충청남도 당진시 신평면 부수리 *** , ***-*, ***-*, ***-*, ***-**, ***-** ",종계업,종축업,2205,2021-02-04 10:22:39
5680000,568000000220190004,2019-04-14,,폐업,2022-05-17,,,,,,,에이스농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,"충청남도 당진시 고대면 옥현리 **** , ***-*, ***-*, **** ",종계업,종축업,2214,2022-05-17 10:23:26
5680000,568000000220190006,2019-08-05,,폐업,2021-12-28,,,,,,31815,원농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 합덕읍 합덕대호로 **,폐업,0002,03,,,,"충청남도 당진시 합덕읍 성동리 산 **-* , 산**-* ",종계업,종축업,2223,2021-12-28 16:22:29
5680000,463000000219950001,1995-04-24,,영업/정상,,,,,0,,31761,농업회사법인 (주)한국원종 당진농장,종계업,I,L00,2025-12-15 16:15:28,충청남도 당진시 순성면 매실로 ***-**,정상,0000,01,,173309.295662013    ,370203.87837975     ,"충청남도 당진시 순성면 백석리 ***-* , 봉소리 ***-* ",종계업,종축업,18,2024-10-25 15:54:31
5680000,463000000219990001,1999-05-28,,영업/정상,,,,,0,343-800,,구룡농장,종계업,I,000,2025-12-15 16:15:28,,정상,0000,01,,,,충청남도 당진시 사기소동 ***-*번지 외*필지 ,종계업,종축업,19,2025-09-19 09:12:49
5680000,463000000220050003,2005-03-22,,영업/정상,,,,,0,,31816,구민농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 합덕읍 재오지*길 ***-**,정상,0000,01,,176272.030836278    ,367012.662994577    ,"충청남도 당진시 합덕읍 석우리 **-** , **-**, **-**, **-** ",종계업,종축업,292,2021-10-14 10:26:05
5680000,463000000220050004,2005-05-24,,영업/정상,,,,,0,,31742,태영종계장,종계업,I,000,2025-12-15 16:15:28,"충청남도 당진시 신평면 원머리로 ***, 양계장",정상,0000,01,,180750.770581319    ,376773.531412847    ,"충청남도 당진시 신평면 금천리 ***-** ***-**, ***-**, ***-**, ***-** ",종계업,종축업,388,2025-02-28 11:10:04
5680000,463000000220060001,2006-11-10,,영업/정상,,,,,0,,31816,기린농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 합덕읍 거섬들*길 **,정상,0000,01,,177141.354539863    ,366660.993915143    ,"충청남도 당진시 합덕읍 석우리 ***-* , ***-*, ***-*, ***-**, ***-** ",종계업,종축업,837,2024-05-03 18:01:33
5680000,463000000220060002,2006-11-16,,영업/정상,,,,,0,,31757,이레농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 순성면 봉소안길 **,정상,0000,01,,173317.69606547     ,370742.196012519    ,"충청남도 당진시 순성면 봉소리 **-* ,(**-*,-*,-*,-*,-*,-*), (***-**,-**,-**,-**), (***-*,-*,-*) ",종계업,종축업,839,2022-08-01 16:32:44
5680000,463000000220060003,2006-12-26,,영업/정상,,,,,0,343-861,31801,호진농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 정미면 구울미길 **-**,정상,0000,01,,163630.675115025    ,371768.428484809    ,충청남도 당진시 정미면 대운산리 산 **-* ,종계업,종축업,842,2025-03-21 13:36:48
5680000,463000000220070005,2007-09-20,,영업/정상,,,,,0,,31743,민경농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 신평면 독우물길 ***-**,정상,0000,01,,183391.947157317    ,378069.521026513    ,"충청남도 당진시 신평면 부수리 **-* , **-*, **-* ",종계업,종축업,890,2025-03-21 13:37:42
5680000,463000000220080001,2008-03-07,,영업/정상,,,,,0,343-835,31711,한국영농,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 송산면 사둘구지길 ***-**,정상,0000,01,,174817.57920245     ,383103.056686577    ,충청남도 당진시 송산면 유곡리 *-*** ,종계업,종축업,916,2021-02-10 12:37:54
5690000,569000000219950001,1995-11-02,,영업/정상,,,,,816,339-852,,조은농장,종계업,I,000,2025-12-15 16:15:28,,정상,0000,01,,215854.40255509     ,348598.698792809    ,"세종특별자치시 전의면 양곡리 ***-** 외 *필지(***-*, ***-*, ***-*) ",종계업,종축업   ,3,2021-07-09 15:59:55
5690000,569000000220110001,2011-05-26,,취소/말소/만료/정지/중지,,,,,,339-813,,세종종계장,종계업,I,000,2025-12-15 16:15:28,,말소,0004,04,,,,세종특별자치시 연서면 봉암리 ***-* ,종계업,종축업   ,685,2020-11-02 13:41:59
5690000,569000000220110002,2011-11-18,,폐업,2015-10-26,,,,,339-833,30084,도암농장,종돈업,I,000,2025-12-15 16:15:28,세종특별자치시 금남면 도암*길 **,폐업,0002,03,0418667655,,,세종특별자치시 금남면 도암리 ,종돈업,종축업   ,711,2015-10-26 11:00:48
5690000,569000000219870001,1987-08-31,,폐업,2015-12-17,,,,3041,339-812,,영동종계장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0418670463,,,세종특별자치시 연서면 기룡리 **-* ,종계업,종축업   ,2,2015-12-17 10:55:03
5690000,569000000219840001,1984-11-11,,폐업,2014-01-06,,,,0,339-804,,쌍학종계장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0418633133,226340.636961407    ,342470.860767061    ,세종특별자치시 조치원읍 번암리 ***-* ,종계업,종축업   ,1,2014-01-06 13:32:23
5700000,411000000220020001,2002-02-25,,영업/정상,,,,,2490,,,강남농장(관리자:유만하부장),종계업,I,000,2025-12-15 16:15:28,,정상,0000,01,0318814315,,,경기도 여주시 가남읍 태평리 산 **-*번지 ,종계업,종축업,,2003-05-16 18:09:20
5700000,411000000219960001,1996-06-25,,휴업,,2001-04-11,,,2803,,,두리산종계장,종계업,I,000,2025-12-15 16:15:28,,휴업,0001,02,0318839345,,,경기도 여주시 점동면 청안리 *** ,종계업,종축업,,2003-05-16 18:03:15
5700000,411000000220040001,2004-01-07,,폐업,2005-08-10,,,,0,469-811,,신영농장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 여주시 능서면 신지리 ***-* ,종돈업,종축업,427,2005-08-11 09:39:52
5700000,411000000220010001,2001-07-21,,폐업,2003-10-13,,,,43000,,,기성농원,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0318832125,,,경기도 여주시 능서면 광대리 산 **-**번지 ,종계업,종축업,,2003-11-03 10:47:25
5700000,570000000220180001,2018-05-23,,영업/정상,,,,,,,12607,대한농장,종계업,I,000,2025-12-15 16:15:28,경기도 여주시 흥천면 청당길 **-**,정상,0000,01,,,,경기도 여주시 흥천면 대당리 ** ,종계업,종축업,1399,2018-05-23 09:55:29
5700000,411000000220100001,2010-06-29,,폐업,2011-12-27,,,,0,469-811,,(주)화인코리아 여주부화장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0318845272,,,경기도 여주시 능서면 광대리 *** 외 *필지 ,종오리업,종축업,1097,2011-12-28 09:21:19
5700000,411000000220040004,2004-06-17,,폐업,2011-01-25,,,,0,469-881,,승현농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 여주시 가남읍 태평리 산 **-* ,종계업,종축업,28,2011-01-25 10:51:40
5700000,411000000220040003,2004-05-20,,폐업,2005-06-22,,,,0,469-811,,신영농장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0318835041,,,경기도 여주시 능서면 신지리 ***-* ,종돈업,종축업,20,2005-06-22 09:33:00
5700000,411000000220040002,2004-05-14,,폐업,2011-08-08,,,,0,469-811,,기성농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0318849162,,,경기도 여주시 능서면 광대리 ***-* ,종계업,종축업,15,2011-08-08 18:57:03
5700000,411000000220120001,2012-12-24,,폐업,2025-11-25,,,,,,12647,농업회사법인(주)사조원 여주부화장,종오리업,I,L00,2025-12-15 16:15:28,경기도 여주시 능서면 월평로 ***-**,폐업,0002,03,,,,경기도 여주시 능서면 광대리 *** ,종오리업,종축업,1220,2025-12-08 20:45:47
5710000,572000000220113002,2011-09-16,,취소/말소/만료/정지/중지,,,,,,363-832,,대박농장,종오리업,I,000,2025-12-15 16:15:28,,행정처분,0003,04,,,,"충청북도 청주시 상당구 문의면 구룡리 *** ,***번지, ***-*번지 ",종오리업,종축업,1408,2014-06-05 09:50:37
5710000,571000000220150001,2015-06-12,,영업/정상,,,,,,363-931,28153,충청북도동물위생시험소,종계업,I,000,2025-12-15 16:15:28,충청북도 청주시 청원구 내수읍 구성새동네길 **,정상,0000,01,,,,,종계업,종축업,1938,2018-02-12 11:37:25
5710000,571000000220160001,2016-03-17,,영업/정상,,,,,,,,DUK농장,종오리업,I,000,2025-12-15 16:15:28,,정상,0000,01,,263535.594836074    ,346025.19295947     ,충청북도 청주시 상당구 미원면 월용리 산 **-* ,종오리업,종축업,1985,2022-06-13 18:06:26
5710000,572000000219943001,1994-04-15,,영업/정상,,,,,1768,363-874,28196,우진종계장,종계업,I,000,2025-12-15 16:15:28,충청북도 청주시 상당구 미원면 괴산로 ****,정상,0000,01,,263379.729503684    ,354026.885353516    ,"충청북도 청주시 상당구 미원면 기암리(岐岩) **-* ,**-*번지 ",종계업,종축업,750,2016-03-10 18:00:56
5710000,572000000220093001,2009-05-28,,영업/정상,,,,,0,363-873,28197,이안영농,종계업,I,000,2025-12-15 16:15:28,충청북도 청주시 상당구 미원면 중리*길 **,정상,0000,01,,,,충청북도 청주시 상당구 미원면 중리 ** ,종계업,종축업,1162,2021-07-20 12:27:15
5710000,572000000220170001,2017-10-20,,영업/정상,,,,2023-03-29,,,28196,이레농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 청주시 상당구 미원면 운교길 **,정상,0000,01,,,,"충청북도 청주시 상당구 미원면 운교리 *** , ***-*, ***-*, ***-*, ***-* ",종오리업,종축업,2051,2023-04-06 10:35:14
5710000,572000000220180001,2018-08-13,,영업/정상,,,,,,,28201,선경농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 청주시 상당구 미원면 운암계원로 ****,정상,0000,01,,,,충청북도 청주시 상당구 미원면 계원리 *** ,종오리업,종축업,2148,2018-08-13 17:14:55
5710000,573000000220240001,2024-05-24,,영업/정상,,,,,,,28114,한빛농장,종돈업,I,000,2025-12-15 16:15:28,충청북도 청주시 흥덕구 옥산면 오송가락로 ***-**,정상,0000,01,,,,"충청북도 청주시 흥덕구 옥산면 신촌리 *** ,***-* ",종돈업,종축업,2595,2024-12-26 13:35:26
5710000,573500000220003001,2000-04-06,,영업/정상,,,,,7124,363-885,28106,한우리육종(주),종돈업,I,L00,2025-12-15 16:15:28,"충청북도 청주시 청원구 오창읍 호죽화산로 *** (,양지리 **-*)",정상,0000,01,,235274.579354427    ,357533.020956121    ,"충청북도 청주시 청원구 오창읍 화산리(花山) **-* ,양지리 **-* ",종돈업,종축업,860,2015-04-09 17:30:45
5710000,573500000220033001,2003-02-18,,영업/정상,,,,,1776,,28128,백제종계장,종계업,I,000,2025-12-15 16:15:28,충청북도 청주시 청원구 오창읍 두릉유리로 ****-**,정상,0000,01,,,,충청북도 청주시 청원구 오창읍 모정리 *** ,종계업,종축업,,2003-05-26 20:20:50
5710000,573500000220113001,2011-07-01,,폐업,2013-04-19,,,,,363-923,,에덴농장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청북도 청주시 청원구 북이면 화상리 **** ,종오리업,종축업,1370,2013-04-19 17:11:49
5710000,573500000220033002,2003-05-29,,폐업,2004-12-31,,,,0,363-921,,문전농장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청북도 청주시 청원구 북이면 신기리 ** ,종돈업,종축업,24,2004-12-31 10:55:04
5710000,573000000220113004,2011-12-30,,폐업,2019-07-31,,,,,363-911,28111,국사농장,종돈업,I,000,2025-12-15 16:15:28,충청북도 청주시 흥덕구 옥산면 국사길 ***-**,폐업,0002,03,,233736.44010736     ,354564.719072524    ,충청북도 청주시 흥덕구 옥산면 국사리 **-* ,종돈업,종축업,1440,2019-07-31 08:59:07
5710000,573000000219973002,1997-01-03,,폐업,2005-06-22,,,,3321,363-894,28172,정현농장,종계업,I,000,2025-12-15 16:15:28,충청북도 청주시 흥덕구 강내면 다락탑연길 ***-**,폐업,0002,03,,232452.911767849    ,345839.81316199     ,충청북도 청주시 흥덕구 강내면 탑연리 *-* ,종계업,종축업,366,2005-06-22 09:46:02
5710000,573000000219973001,1997-11-29,,폐업,2007-05-28,,,,5730,363-893,,금호농장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청북도 청주시 흥덕구 강내면 태성리 ***-* ,종돈업,종축업,855,2007-05-30 14:57:38
5710000,572000000220133001,2013-02-05,,폐업,2022-01-26,,,,,363-873,28196,에덴농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 청주시 상당구 미원면 구방*길 **,폐업,0002,03,,,,"충청북도 청주시 상당구 미원면 구방리 *** ***, ***, ***, ***, ***-*번지 ",종오리업,종축업,1512,2022-02-03 11:26:17
5710000,572000000220113003,2011-10-06,,폐업,2013-11-27,,,,,363-872,,청원농장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,263535.594836074    ,346025.19295947     ,충청북도 청주시 상당구 미원면 월용리 산 **-* ,종오리업,종축업,1413,2013-11-27 10:06:33
5710000,572000000219973003,1997-01-13,,폐업,2005-08-05,,,,1747,363-862,28193,계림농장,종계업,I,000,2025-12-15 16:15:28,충청북도 청주시 상당구 낭성면 호정대신로 ***-**,폐업,0002,03,,253748.583264008    ,348935.03562372     ,충청북도 청주시 상당구 낭성면 문박리 ***-* ,종계업,종축업,530,2005-08-05 16:02:00
5710000,573500000220180001,2018-04-05,,영업/정상,,,,,,,28106,주영농장,종계업,I,000,2025-12-15 16:15:28,충청북도 청주시 청원구 오창읍 호죽화산로 ***,정상,0000,01,,,,충청북도 청주시 청원구 오창읍 화산리(花山) 산**-* 외 *필지(***-*) ,종계업,종축업,2101,2023-02-14 16:51:30
